day,hour,minute,amps_avg,kw_avg,amps_min,amps_max,kw_min,kw_max,datetime
6,4,37,0.1155,26.565,0.1155,0.1155,26.565,26.565,2013-12-06 04:37:00.000
6,4,38,0.113167,26.028333,0.113167,0.113167,26.028333,26.028333,2013-12-06 04:38:00.000
6,4,39,0.096833,22.271667,0.096833,0.096833,22.271667,22.271667,2013-12-06 04:39:00.000
6,4,40,0.130667,30.053333,0.130667,0.130667,30.053333,30.053333,2013-12-06 04:40:00.000
6,4,41,0.144667,33.273333,0.144667,0.144667,33.273333,33.273333,2013-12-06 04:41:00.000
6,4,42,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-06 04:42:00.000
6,4,43,0.161,37.03,0.161,0.161,37.03,37.03,2013-12-06 04:43:00.000
6,4,44,0.130667,30.053333,0.130667,0.130667,30.053333,30.053333,2013-12-06 04:44:00.000
6,4,45,0.110833,25.491667,0.110833,0.110833,25.491667,25.491667,2013-12-06 04:45:00.000
6,4,46,0.1505,34.615,0.1505,0.1505,34.615,34.615,2013-12-06 04:46:00.000
6,4,47,0.149333,34.346667,0.149333,0.149333,34.346667,34.346667,2013-12-06 04:47:00.000
6,4,48,0.1785,41.055,0.1785,0.1785,41.055,41.055,2013-12-06 04:48:00.000
6,4,49,0.168,38.64,0.168,0.168,38.64,38.64,2013-12-06 04:49:00.000
6,4,50,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-06 04:50:00.000
6,4,51,0.131833,30.321667,0.131833,0.131833,30.321667,30.321667,2013-12-06 04:51:00.000
6,4,52,0.096833,22.271667,0.096833,0.096833,22.271667,22.271667,2013-12-06 04:52:00.000
6,4,53,0.075833,17.441667,0.075833,0.075833,17.441667,17.441667,2013-12-06 04:53:00.000
6,4,54,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-06 04:54:00.000
6,4,55,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-06 04:55:00.000
6,4,56,0.134167,30.858333,0.134167,0.134167,30.858333,30.858333,2013-12-06 04:56:00.000
6,4,57,0.172667,39.713333,0.172667,0.172667,39.713333,39.713333,2013-12-06 04:57:00.000
6,4,58,0.144667,33.273333,0.144667,0.144667,33.273333,33.273333,2013-12-06 04:58:00.000
6,4,59,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-06 04:59:00.000
6,5,0,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-06 05:00:00.000
6,5,1,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-06 05:01:00.000
6,5,2,0.172667,39.713333,0.172667,0.172667,39.713333,39.713333,2013-12-06 05:02:00.000
6,5,3,0.152833,35.151667,0.152833,0.152833,35.151667,35.151667,2013-12-06 05:03:00.000
6,5,4,0.131833,30.321667,0.131833,0.131833,30.321667,30.321667,2013-12-06 05:04:00.000
6,5,5,0.123667,28.443333,0.123667,0.123667,28.443333,28.443333,2013-12-06 05:05:00.000
6,5,6,0.112,25.76,0.112,0.112,25.76,25.76,2013-12-06 05:06:00.000
6,5,7,0.103833,23.881667,0.103833,0.103833,23.881667,23.881667,2013-12-06 05:07:00.000
6,5,8,0.117833,27.101667,0.117833,0.117833,27.101667,27.101667,2013-12-06 05:08:00.000
6,5,9,0.102667,23.613333,0.102667,0.102667,23.613333,23.613333,2013-12-06 05:09:00.000
6,5,10,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-06 05:10:00.000
6,5,11,0.127167,29.248333,0.127167,0.127167,29.248333,29.248333,2013-12-06 05:11:00.000
6,5,12,0.120167,27.638333,0.120167,0.120167,27.638333,27.638333,2013-12-06 05:12:00.000
6,5,13,0.0945,21.735,0.0945,0.0945,21.735,21.735,2013-12-06 05:13:00.000
6,5,14,0.117833,27.101667,0.117833,0.117833,27.101667,27.101667,2013-12-06 05:14:00.000
6,5,15,0.172667,39.713333,0.172667,0.172667,39.713333,39.713333,2013-12-06 05:15:00.000
6,5,16,0.180833,41.591667,0.180833,0.180833,41.591667,41.591667,2013-12-06 05:16:00.000
6,5,17,0.182,41.86,0.182,0.182,41.86,41.86,2013-12-06 05:17:00.000
6,5,18,0.110833,25.491667,0.110833,0.110833,25.491667,25.491667,2013-12-06 05:18:00.000
6,5,19,0.086333,19.856667,0.086333,0.086333,19.856667,19.856667,2013-12-06 05:19:00.000
6,5,20,0.096833,22.271667,0.096833,0.096833,22.271667,22.271667,2013-12-06 05:20:00.000
6,5,21,0.089833,20.661667,0.089833,0.089833,20.661667,20.661667,2013-12-06 05:21:00.000
6,5,22,0.128333,29.516667,0.128333,0.128333,29.516667,29.516667,2013-12-06 05:22:00.000
6,5,23,0.142333,32.736667,0.142333,0.142333,32.736667,32.736667,2013-12-06 05:23:00.000
6,5,24,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-06 05:24:00.000
6,5,25,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-06 05:25:00.000
6,5,26,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-06 05:26:00.000
6,5,27,0.093333,21.466667,0.093333,0.093333,21.466667,21.466667,2013-12-06 05:27:00.000
6,5,28,0.109667,25.223333,0.109667,0.109667,25.223333,25.223333,2013-12-06 05:28:00.000
6,5,29,0.1505,34.615,0.1505,0.1505,34.615,34.615,2013-12-06 05:29:00.000
6,5,30,0.161,37.03,0.161,0.161,37.03,37.03,2013-12-06 05:30:00.000
6,5,31,0.194833,44.811667,0.194833,0.194833,44.811667,44.811667,2013-12-06 05:31:00.000
6,5,32,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-06 05:32:00.000
6,5,33,0.145833,33.541667,0.145833,0.145833,33.541667,33.541667,2013-12-06 05:33:00.000
6,5,34,0.1225,28.175,0.1225,0.1225,28.175,28.175,2013-12-06 05:34:00.000
6,5,35,0.093333,21.466667,0.093333,0.093333,21.466667,21.466667,2013-12-06 05:35:00.000
6,5,36,0.068833,15.831667,0.068833,0.068833,15.831667,15.831667,2013-12-06 05:36:00.000
6,5,37,0.0735,16.905,0.0735,0.0735,16.905,16.905,2013-12-06 05:37:00.000
6,5,38,0.088667,20.393333,0.088667,0.088667,20.393333,20.393333,2013-12-06 05:38:00.000
6,5,39,0.107333,24.686667,0.107333,0.107333,24.686667,24.686667,2013-12-06 05:39:00.000
6,5,40,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-06 05:40:00.000
6,5,41,0.144667,33.273333,0.144667,0.144667,33.273333,33.273333,2013-12-06 05:41:00.000
6,5,42,0.168,38.64,0.168,0.168,38.64,38.64,2013-12-06 05:42:00.000
6,5,43,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-06 05:43:00.000
6,5,44,0.149333,34.346667,0.149333,0.149333,34.346667,34.346667,2013-12-06 05:44:00.000
6,5,45,0.142333,32.736667,0.142333,0.142333,32.736667,32.736667,2013-12-06 05:45:00.000
6,5,46,0.099167,22.808333,0.099167,0.099167,22.808333,22.808333,2013-12-06 05:46:00.000
6,5,47,0.099167,22.808333,0.099167,0.099167,22.808333,22.808333,2013-12-06 05:47:00.000
6,5,48,0.163333,37.566667,0.163333,0.163333,37.566667,37.566667,2013-12-06 05:48:00.000
6,5,49,0.155167,35.688333,0.155167,0.155167,35.688333,35.688333,2013-12-06 05:49:00.000
6,5,50,0.149333,34.346667,0.149333,0.149333,34.346667,34.346667,2013-12-06 05:50:00.000
6,5,51,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-06 05:51:00.000
6,5,52,0.075833,17.441667,0.075833,0.075833,17.441667,17.441667,2013-12-06 05:52:00.000
6,5,53,0.061833,14.221667,0.061833,0.061833,14.221667,14.221667,2013-12-06 05:53:00.000
6,5,54,0.098,22.54,0.098,0.098,22.54,22.54,2013-12-06 05:54:00.000
6,5,55,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-06 05:55:00.000
6,5,56,0.145833,33.541667,0.145833,0.145833,33.541667,33.541667,2013-12-06 05:56:00.000
6,5,57,0.170333,39.176667,0.170333,0.170333,39.176667,39.176667,2013-12-06 05:57:00.000
6,5,58,0.193667,44.543333,0.193667,0.193667,44.543333,44.543333,2013-12-06 05:58:00.000
6,5,59,0.182,41.86,0.182,0.182,41.86,41.86,2013-12-06 05:59:00.000
6,6,0,0.149333,34.346667,0.149333,0.149333,34.346667,34.346667,2013-12-06 06:00:00.000
6,6,1,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-06 06:01:00.000
6,6,2,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-06 06:02:00.000
6,6,3,0.109667,25.223333,0.109667,0.109667,25.223333,25.223333,2013-12-06 06:03:00.000
6,6,4,0.128333,29.516667,0.128333,0.128333,29.516667,29.516667,2013-12-06 06:04:00.000
6,6,5,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-06 06:05:00.000
6,6,6,0.128333,29.516667,0.128333,0.128333,29.516667,29.516667,2013-12-06 06:06:00.000
6,6,7,0.1295,29.785,0.1295,0.1295,29.785,29.785,2013-12-06 06:07:00.000
6,6,8,0.123667,28.443333,0.123667,0.123667,28.443333,28.443333,2013-12-06 06:08:00.000
6,6,9,0.1225,28.175,0.1225,0.1225,28.175,28.175,2013-12-06 06:09:00.000
6,6,10,0.113167,26.028333,0.113167,0.113167,26.028333,26.028333,2013-12-06 06:10:00.000
6,6,11,0.134167,30.858333,0.134167,0.134167,30.858333,30.858333,2013-12-06 06:11:00.000
6,6,12,0.1295,29.785,0.1295,0.1295,29.785,29.785,2013-12-06 06:12:00.000
6,6,13,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-06 06:13:00.000
6,6,14,0.144667,33.273333,0.144667,0.144667,33.273333,33.273333,2013-12-06 06:14:00.000
6,6,15,0.180833,41.591667,0.180833,0.180833,41.591667,41.591667,2013-12-06 06:15:00.000
6,6,16,0.180833,41.591667,0.180833,0.180833,41.591667,41.591667,2013-12-06 06:16:00.000
6,6,17,0.156333,35.956667,0.156333,0.156333,35.956667,35.956667,2013-12-06 06:17:00.000
6,6,18,0.142333,32.736667,0.142333,0.142333,32.736667,32.736667,2013-12-06 06:18:00.000
6,6,19,0.095667,22.003333,0.095667,0.095667,22.003333,22.003333,2013-12-06 06:19:00.000
6,6,20,0.0805,18.515,0.0805,0.0805,18.515,18.515,2013-12-06 06:20:00.000
6,6,21,0.1155,26.565,0.1155,0.1155,26.565,26.565,2013-12-06 06:21:00.000
6,6,22,0.131833,30.321667,0.131833,0.131833,30.321667,30.321667,2013-12-06 06:22:00.000
6,6,23,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-06 06:23:00.000
6,6,24,0.142333,32.736667,0.142333,0.142333,32.736667,32.736667,2013-12-06 06:24:00.000
6,6,25,0.166833,38.371667,0.166833,0.166833,38.371667,38.371667,2013-12-06 06:25:00.000
6,6,26,0.1435,33.005,0.1435,0.1435,33.005,33.005,2013-12-06 06:26:00.000
6,6,27,0.142333,32.736667,0.142333,0.142333,32.736667,32.736667,2013-12-06 06:27:00.000
6,6,28,0.105,24.15,0.105,0.105,24.15,24.15,2013-12-06 06:28:00.000
6,6,29,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-06 06:29:00.000
6,6,30,0.149333,34.346667,0.149333,0.149333,34.346667,34.346667,2013-12-06 06:30:00.000
6,6,31,0.1575,36.225,0.1575,0.1575,36.225,36.225,2013-12-06 06:31:00.000
6,6,32,0.142333,32.736667,0.142333,0.142333,32.736667,32.736667,2013-12-06 06:32:00.000
6,6,33,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-06 06:33:00.000
6,6,34,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-06 06:34:00.000
6,6,35,0.1015,23.345,0.1015,0.1015,23.345,23.345,2013-12-06 06:35:00.000
6,6,36,0.109667,25.223333,0.109667,0.109667,25.223333,25.223333,2013-12-06 06:36:00.000
6,6,37,0.102667,23.613333,0.102667,0.102667,23.613333,23.613333,2013-12-06 06:37:00.000
6,6,38,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-06 06:38:00.000
6,6,39,0.163333,37.566667,0.163333,0.163333,37.566667,37.566667,2013-12-06 06:39:00.000
6,6,40,0.156333,35.956667,0.156333,0.156333,35.956667,35.956667,2013-12-06 06:40:00.000
6,6,41,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-06 06:41:00.000
6,6,42,0.113167,26.028333,0.113167,0.113167,26.028333,26.028333,2013-12-06 06:42:00.000
6,6,43,0.117833,27.101667,0.117833,0.117833,27.101667,27.101667,2013-12-06 06:43:00.000
6,6,44,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-06 06:44:00.000
6,6,45,0.096833,22.271667,0.096833,0.096833,22.271667,22.271667,2013-12-06 06:45:00.000
6,6,46,0.110833,25.491667,0.110833,0.110833,25.491667,25.491667,2013-12-06 06:46:00.000
6,6,47,0.1155,26.565,0.1155,0.1155,26.565,26.565,2013-12-06 06:47:00.000
6,6,48,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-06 06:48:00.000
6,6,49,0.149333,34.346667,0.149333,0.149333,34.346667,34.346667,2013-12-06 06:49:00.000
6,6,50,0.128333,29.516667,0.128333,0.128333,29.516667,29.516667,2013-12-06 06:50:00.000
6,6,51,0.099167,22.808333,0.099167,0.099167,22.808333,22.808333,2013-12-06 06:51:00.000
6,6,52,0.1295,29.785,0.1295,0.1295,29.785,29.785,2013-12-06 06:52:00.000
6,6,53,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-06 06:53:00.000
6,6,54,0.142333,32.736667,0.142333,0.142333,32.736667,32.736667,2013-12-06 06:54:00.000
6,6,55,0.180833,41.591667,0.180833,0.180833,41.591667,41.591667,2013-12-06 06:55:00.000
6,6,56,0.152833,35.151667,0.152833,0.152833,35.151667,35.151667,2013-12-06 06:56:00.000
6,6,57,0.1435,33.005,0.1435,0.1435,33.005,33.005,2013-12-06 06:57:00.000
6,6,58,0.1435,33.005,0.1435,0.1435,33.005,33.005,2013-12-06 06:58:00.000
6,6,59,0.096833,22.271667,0.096833,0.096833,22.271667,22.271667,2013-12-06 06:59:00.000
6,7,0,0.081667,18.783333,0.081667,0.081667,18.783333,18.783333,2013-12-06 07:00:00.000
6,7,1,0.1015,23.345,0.1015,0.1015,23.345,23.345,2013-12-06 07:01:00.000
6,7,2,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-06 07:02:00.000
6,7,3,0.155167,35.688333,0.155167,0.155167,35.688333,35.688333,2013-12-06 07:03:00.000
6,7,4,0.173833,39.981667,0.173833,0.173833,39.981667,39.981667,2013-12-06 07:04:00.000
6,7,5,0.165667,38.103333,0.165667,0.165667,38.103333,38.103333,2013-12-06 07:05:00.000
6,7,6,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-06 07:06:00.000
6,7,7,0.138833,31.931667,0.138833,0.138833,31.931667,31.931667,2013-12-06 07:07:00.000
6,7,8,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-06 07:08:00.000
6,7,9,0.130667,30.053333,0.130667,0.130667,30.053333,30.053333,2013-12-06 07:09:00.000
6,7,10,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-06 07:10:00.000
6,7,11,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-06 07:11:00.000
6,7,12,0.1505,34.615,0.1505,0.1505,34.615,34.615,2013-12-06 07:12:00.000
6,7,13,0.138833,31.931667,0.138833,0.138833,31.931667,31.931667,2013-12-06 07:13:00.000
6,7,14,0.131833,30.321667,0.131833,0.131833,30.321667,30.321667,2013-12-06 07:14:00.000
6,7,15,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-06 07:15:00.000
6,7,16,0.089833,20.661667,0.089833,0.089833,20.661667,20.661667,2013-12-06 07:16:00.000
6,7,17,0.0665,15.295,0.0665,0.0665,15.295,15.295,2013-12-06 07:17:00.000
6,7,18,0.084,19.32,0.084,0.084,19.32,19.32,2013-12-06 07:18:00.000
6,7,19,0.112,25.76,0.112,0.112,25.76,25.76,2013-12-06 07:19:00.000
6,7,20,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-06 07:20:00.000
6,7,21,0.1715,39.445,0.1715,0.1715,39.445,39.445,2013-12-06 07:21:00.000
6,7,22,0.1855,42.665,0.1855,0.1855,42.665,42.665,2013-12-06 07:22:00.000
6,7,23,0.191333,44.006667,0.191333,0.191333,44.006667,44.006667,2013-12-06 07:23:00.000
6,7,24,0.1505,34.615,0.1505,0.1505,34.615,34.615,2013-12-06 07:24:00.000
6,7,25,0.092167,21.198333,0.092167,0.092167,21.198333,21.198333,2013-12-06 07:25:00.000
6,7,26,0.092167,21.198333,0.092167,0.092167,21.198333,21.198333,2013-12-06 07:26:00.000
6,7,27,0.071167,16.368333,0.071167,0.071167,16.368333,16.368333,2013-12-06 07:27:00.000
6,7,28,0.081667,18.783333,0.081667,0.081667,18.783333,18.783333,2013-12-06 07:28:00.000
6,7,29,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-06 07:29:00.000
6,7,30,0.151667,34.883333,0.151667,0.151667,34.883333,34.883333,2013-12-06 07:30:00.000
6,7,31,0.1505,34.615,0.1505,0.1505,34.615,34.615,2013-12-06 07:31:00.000
6,7,32,0.14,32.2,0.14,0.14,32.2,32.2,2013-12-06 07:32:00.000
6,7,33,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-06 07:33:00.000
6,7,34,0.082833,19.051667,0.082833,0.082833,19.051667,19.051667,2013-12-06 07:34:00.000
6,7,35,0.1225,28.175,0.1225,0.1225,28.175,28.175,2013-12-06 07:35:00.000
6,7,36,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-06 07:36:00.000
6,7,37,0.152833,35.151667,0.152833,0.152833,35.151667,35.151667,2013-12-06 07:37:00.000
6,7,38,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-06 07:38:00.000
6,7,39,0.1505,34.615,0.1505,0.1505,34.615,34.615,2013-12-06 07:39:00.000
6,7,40,0.149333,34.346667,0.149333,0.149333,34.346667,34.346667,2013-12-06 07:40:00.000
6,7,41,0.131833,30.321667,0.131833,0.131833,30.321667,30.321667,2013-12-06 07:41:00.000
6,7,42,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-06 07:42:00.000
6,7,43,0.085167,19.588333,0.085167,0.085167,19.588333,19.588333,2013-12-06 07:43:00.000
6,7,44,0.105,24.15,0.105,0.105,24.15,24.15,2013-12-06 07:44:00.000
6,7,45,0.103833,23.881667,0.103833,0.103833,23.881667,23.881667,2013-12-06 07:45:00.000
6,7,46,0.1295,29.785,0.1295,0.1295,29.785,29.785,2013-12-06 07:46:00.000
6,7,47,0.151667,34.883333,0.151667,0.151667,34.883333,34.883333,2013-12-06 07:47:00.000
6,7,48,0.138833,31.931667,0.138833,0.138833,31.931667,31.931667,2013-12-06 07:48:00.000
6,7,49,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-06 07:49:00.000
6,7,50,0.198333,45.616667,0.198333,0.198333,45.616667,45.616667,2013-12-06 07:50:00.000
6,7,51,0.186667,42.933333,0.186667,0.186667,42.933333,42.933333,2013-12-06 07:51:00.000
6,7,52,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-06 07:52:00.000
6,7,53,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-06 07:53:00.000
6,7,54,0.098,22.54,0.098,0.098,22.54,22.54,2013-12-06 07:54:00.000
6,7,55,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-06 07:55:00.000
6,7,56,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-06 07:56:00.000
6,7,57,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-06 07:57:00.000
6,7,58,0.1715,39.445,0.1715,0.1715,39.445,39.445,2013-12-06 07:58:00.000
6,7,59,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-06 07:59:00.000
6,8,0,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-06 08:00:00.000
6,8,1,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-06 08:01:00.000
6,8,2,0.107333,24.686667,0.107333,0.107333,24.686667,24.686667,2013-12-06 08:02:00.000
6,8,3,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-06 08:03:00.000
6,8,4,0.163333,37.566667,0.163333,0.163333,37.566667,37.566667,2013-12-06 08:04:00.000
6,8,5,0.172667,39.713333,0.172667,0.172667,39.713333,39.713333,2013-12-06 08:05:00.000
6,8,6,0.169167,38.908333,0.169167,0.169167,38.908333,38.908333,2013-12-06 08:06:00.000
6,8,7,0.161,37.03,0.161,0.161,37.03,37.03,2013-12-06 08:07:00.000
6,8,8,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-06 08:08:00.000
6,8,9,0.109667,25.223333,0.109667,0.109667,25.223333,25.223333,2013-12-06 08:09:00.000
6,8,10,0.0945,21.735,0.0945,0.0945,21.735,21.735,2013-12-06 08:10:00.000
6,8,11,0.079333,18.246667,0.079333,0.079333,18.246667,18.246667,2013-12-06 08:11:00.000
6,8,12,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-06 08:12:00.000
6,8,13,0.131833,30.321667,0.131833,0.131833,30.321667,30.321667,2013-12-06 08:13:00.000
6,8,14,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-06 08:14:00.000
6,8,15,0.130667,30.053333,0.130667,0.130667,30.053333,30.053333,2013-12-06 08:15:00.000
6,8,16,0.113167,26.028333,0.113167,0.113167,26.028333,26.028333,2013-12-06 08:16:00.000
6,8,17,0.1015,23.345,0.1015,0.1015,23.345,23.345,2013-12-06 08:17:00.000
6,8,18,0.117833,27.101667,0.117833,0.117833,27.101667,27.101667,2013-12-06 08:18:00.000
6,8,19,0.109667,25.223333,0.109667,0.109667,25.223333,25.223333,2013-12-06 08:19:00.000
6,8,20,0.091,20.93,0.091,0.091,20.93,20.93,2013-12-06 08:20:00.000
6,8,21,0.14,32.2,0.14,0.14,32.2,32.2,2013-12-06 08:21:00.000
6,8,22,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-06 08:22:00.000
6,8,23,0.14,32.2,0.14,0.14,32.2,32.2,2013-12-06 08:23:00.000
6,8,24,0.138833,31.931667,0.138833,0.138833,31.931667,31.931667,2013-12-06 08:24:00.000
6,8,25,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-06 08:25:00.000
6,8,26,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-06 08:26:00.000
6,8,27,0.1085,24.955,0.1085,0.1085,24.955,24.955,2013-12-06 08:27:00.000
6,8,28,0.095667,22.003333,0.095667,0.095667,22.003333,22.003333,2013-12-06 08:28:00.000
6,8,29,0.1225,28.175,0.1225,0.1225,28.175,28.175,2013-12-06 08:29:00.000
6,8,30,0.131833,30.321667,0.131833,0.131833,30.321667,30.321667,2013-12-06 08:30:00.000
6,8,31,0.163333,37.566667,0.163333,0.163333,37.566667,37.566667,2013-12-06 08:31:00.000
6,8,32,0.1575,36.225,0.1575,0.1575,36.225,36.225,2013-12-06 08:32:00.000
6,8,33,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-06 08:33:00.000
6,8,34,0.093333,21.466667,0.093333,0.093333,21.466667,21.466667,2013-12-06 08:34:00.000
6,8,35,0.081667,18.783333,0.081667,0.081667,18.783333,18.783333,2013-12-06 08:35:00.000
6,8,36,0.089833,20.661667,0.089833,0.089833,20.661667,20.661667,2013-12-06 08:36:00.000
6,8,37,0.127167,29.248333,0.127167,0.127167,29.248333,29.248333,2013-12-06 08:37:00.000
6,8,38,0.151667,34.883333,0.151667,0.151667,34.883333,34.883333,2013-12-06 08:38:00.000
6,8,39,0.144667,33.273333,0.144667,0.144667,33.273333,33.273333,2013-12-06 08:39:00.000
6,8,40,0.1435,33.005,0.1435,0.1435,33.005,33.005,2013-12-06 08:40:00.000
6,8,41,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-06 08:41:00.000
6,8,42,0.086333,19.856667,0.086333,0.086333,19.856667,19.856667,2013-12-06 08:42:00.000
6,8,43,0.089833,20.661667,0.089833,0.089833,20.661667,20.661667,2013-12-06 08:43:00.000
6,8,44,0.103833,23.881667,0.103833,0.103833,23.881667,23.881667,2013-12-06 08:44:00.000
6,8,45,0.175,40.25,0.175,0.175,40.25,40.25,2013-12-06 08:45:00.000
6,8,46,0.179667,41.323333,0.179667,0.179667,41.323333,41.323333,2013-12-06 08:46:00.000
6,8,47,0.163333,37.566667,0.163333,0.163333,37.566667,37.566667,2013-12-06 08:47:00.000
6,8,48,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-06 08:48:00.000
6,8,49,0.079333,18.246667,0.079333,0.079333,18.246667,18.246667,2013-12-06 08:49:00.000
6,8,50,0.060667,13.953333,0.060667,0.060667,13.953333,13.953333,2013-12-06 08:50:00.000
6,8,51,0.096833,22.271667,0.096833,0.096833,22.271667,22.271667,2013-12-06 08:51:00.000
6,8,52,0.1995,45.885,0.1995,0.1995,45.885,45.885,2013-12-06 08:52:00.000
6,8,53,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-06 08:53:00.000
6,8,54,0.180833,41.591667,0.180833,0.180833,41.591667,41.591667,2013-12-06 08:54:00.000
6,8,55,0.170333,39.176667,0.170333,0.170333,39.176667,39.176667,2013-12-06 08:55:00.000
6,8,56,0.1435,33.005,0.1435,0.1435,33.005,33.005,2013-12-06 08:56:00.000
6,8,57,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-06 08:57:00.000
6,8,58,0.131833,30.321667,0.131833,0.131833,30.321667,30.321667,2013-12-06 08:58:00.000
6,8,59,0.142333,32.736667,0.142333,0.142333,32.736667,32.736667,2013-12-06 08:59:00.000
6,9,0,0.142333,32.736667,0.142333,0.142333,32.736667,32.736667,2013-12-06 09:00:00.000
6,9,1,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-06 09:01:00.000
6,9,2,0.107333,24.686667,0.107333,0.107333,24.686667,24.686667,2013-12-06 09:02:00.000
6,9,3,0.113167,26.028333,0.113167,0.113167,26.028333,26.028333,2013-12-06 09:03:00.000
6,9,4,0.1225,28.175,0.1225,0.1225,28.175,28.175,2013-12-06 09:04:00.000
6,9,5,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-06 09:05:00.000
6,9,6,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-06 09:06:00.000
6,9,7,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-06 09:07:00.000
